video_id,comment_id,author,text,like_count,published_at,is_reply,total_reply_count,reply_to
EnVab0wAtyQ,UgxLiiOqPvahznc3GGh4AaABAg,@LewisHancox,"Chickens, this video is inspired by a chapter in my new graphic novel Escape From St Hell all about my younger trans years! You can buy it from Amazon or any book shop 🫶🔥",11095,2024-05-16T22:54:01Z,False,29,
EnVab0wAtyQ,UgxLiiOqPvahznc3GGh4AaABAg.A3WVhWRs2gqA3WlKHsH4OZ,@thickshmeat948,Gerard way cosplay,0,2024-05-17T01:19:16Z,True,0,UgxLiiOqPvahznc3GGh4AaABAg
EnVab0wAtyQ,UgxLiiOqPvahznc3GGh4AaABAg.A3WVhWRs2gqA3XM8PH2sP7,@lenkapalova6797,SECOND❤🎉,4,2024-05-17T06:49:41Z,True,0,UgxLiiOqPvahznc3GGh4AaABAg
EnVab0wAtyQ,UgxLiiOqPvahznc3GGh4AaABAg.A3WVhWRs2gqA3Y-UmUlNVf,@zoeandreolli9745,Hi I go to school in Switzerland and I just wanted to tell you my school just bought your first book and it's now in the school library!,24,2024-05-17T12:51:01Z,True,0,UgxLiiOqPvahznc3GGh4AaABAg
EnVab0wAtyQ,UgxLiiOqPvahznc3GGh4AaABAg.A3WVhWRs2gqA3YWWB6oYK5,@Bl00dy_M4ry2.0,I wish it wasn't 18+ :(,1,2024-05-17T17:39:33Z,True,0,UgxLiiOqPvahznc3GGh4AaABAg
EnVab0wAtyQ,UgxLiiOqPvahznc3GGh4AaABAg.A3WVhWRs2gqA3_z7AvEGaZ,@GoetzeLP,Congratulations you are one of the few trans people that I couldn't destinguish as trans by just seeing them... (well maybe I have seen a lot more people that I couldn't tell were trans now that I am thinking about it...) 🤣😂,2,2024-05-18T16:36:46Z,True,0,UgxLiiOqPvahznc3GGh4AaABAg
EnVab0wAtyQ,Ugzhp8p8pgk-T-8Szol4AaABAg,@mayo_soup,Tecnincally the mom is right- looks just like gerard way in helena,0,2025-06-01T04:51:18Z,False,0,
EnVab0wAtyQ,UgyO7C3eCf64GUY4M-R4AaABAg,@stewtrooper3425,https://youtu.be/0lcin5TcU4g?si=VGfeS5YXz45lvAPu,0,2025-06-01T02:34:36Z,False,0,
EnVab0wAtyQ,UgxgmqExYuEr7bnEP914AaABAg,@Cashcart_,"While I support the lgbt and transgender people, i cannot support a British “person”. I hope you can understand.",0,2025-05-30T20:51:23Z,False,1,
EnVab0wAtyQ,UgxgmqExYuEr7bnEP914AaABAg.AIlAwzYvFzJAIpBCooAAY9,@Riverside_Foxcub,"Um I literally don't 🤓
 What do you mean?",0,2025-06-01T10:10:39Z,True,0,UgxgmqExYuEr7bnEP914AaABAg
EnVab0wAtyQ,UgxgnLP5T3WnpLgl5z94AaABAg,@karlsbadkitty9117,Omg the Forever the Sickest Kids shirt has me spiraling backwards.,0,2025-05-30T17:20:39Z,False,0,
EnVab0wAtyQ,UgwNnoamYq-1JC-iSad4AaABAg,@AngelWalsh-e7t,You look like bille Joe Armstrong from Green Day with the black suit and red tie which I personally love Green Day,1,2025-05-30T01:23:20Z,False,0,
EnVab0wAtyQ,UgyWhkeLHXgY2ZJg7_B4AaABAg,@danielstandford4930,"The BJA black button up, black jeans, red tie. So iconic. Haha but I never grew out of the phase just realized the fit only really works once",0,2025-05-30T01:21:52Z,False,0,
EnVab0wAtyQ,Ugy6lj7_FKi3fBZcrt14AaABAg,@ILikeToEditYK,Yah cheeky mst,0,2025-05-29T23:34:29Z,False,0,
EnVab0wAtyQ,UgwgEO18adRzZfCs_gt4AaABAg,@-_-Ash-_-,Love the Billie Joe American idiot fit😂,0,2025-05-29T12:08:34Z,False,0,
EnVab0wAtyQ,Ugz4mWjbp4enyowaU814AaABAg,@catermurp,"I can't believe this person is trans, like, one looks more masculine being a biological female than most of my male friends 💔",0,2025-05-28T18:07:35Z,False,0,
EnVab0wAtyQ,UgwhKW3XwJ_MtQ73kF14AaABAg,@danni_moo2,😂,0,2025-05-25T20:14:43Z,False,0,
EnVab0wAtyQ,Ugzfnfvfh4sleG6ZGwt4AaABAg,@SeaMammal15,Gerard way,0,2025-05-25T19:07:51Z,False,0,
EnVab0wAtyQ,Ugz1nNNoKF7FV-1lmq14AaABAg,@YLF.OFFICIAL,I love the gerard way look lol,1,2025-05-24T17:00:04Z,False,0,
EnVab0wAtyQ,UgzmmvSTbVe5e2Nxy4x4AaABAg,@Daipayan-e7i,I love how the mom actually tried to keep up and buy him stuff❤❤,1,2025-05-24T12:01:13Z,False,0,
EnVab0wAtyQ,UgwkwPVQ6F7hwoWbGv94AaABAg,@Juliascott-v3y,Billie joe Armstrong???,0,2025-05-23T23:56:22Z,False,0,
EnVab0wAtyQ,UgxivlN8L9W8HalVUjV4AaABAg,@aclaudiamatias,🤣🤣🤣🤣,0,2025-05-20T20:23:51Z,False,0,
EnVab0wAtyQ,UgwofWWYCHKOQxeX6qB4AaABAg,@LoveCheeselover,"Poor mum, she cant keep up with the trends 😢",0,2025-05-20T02:19:42Z,False,0,
EnVab0wAtyQ,UgxetC0Gu6vJD9-Rn294AaABAg,@佐藤五条,SO IS LAURA THE GIRL BESIDE U ON THE CHAV BOY PHOTO??,0,2025-05-19T16:36:08Z,False,0,
EnVab0wAtyQ,UgxLeR2-WrPXGNKsZVF4AaABAg,@laurenmiles5206,What is that green day out fit,0,2025-05-19T03:57:37Z,False,0,
EnVab0wAtyQ,UgyuvM4FfonvtMOO2U54AaABAg,@Starswithoutstripesofficial,Gerard or billie ???,0,2025-05-18T22:45:46Z,False,0,
EnVab0wAtyQ,Ugwjdw7djNPp6XZ9UK54AaABAg,@Not-today-Artemis_xx,"Anyone know what the ""chav"" song is pls xxx",0,2025-05-18T21:59:15Z,False,0,
EnVab0wAtyQ,Ugz-99YBGrwrFukTgBt4AaABAg,@sophiebear546,"I had the same thing happening to me, switching to hipster, next year emo, and the next year pop diva 😅",0,2025-05-18T17:49:44Z,False,0,
EnVab0wAtyQ,UgzjksdV8ttlOYRTDkx4AaABAg,@LowisaBrown,"Okay but why did i lowkey get BTS no more dream vibes 😭😭😭😭😭









I LOVE BTS",0,2025-05-17T09:51:32Z,False,0,
EnVab0wAtyQ,UgxD2wzKml4U2nxj0qt4AaABAg,@ILove_JTK,NOT THE GERARD WAY FIT😭😭💜💜,0,2025-05-16T15:24:55Z,False,0,
EnVab0wAtyQ,UgyuLKRvoa1YMwT66Nd4AaABAg,@RookieGoBoom,"It's, it's, it's, it's, it's, it's, it's, it's, it's, it's, it's, it's 🔥🔥🔥",1,2025-05-15T17:49:28Z,False,0,
EnVab0wAtyQ,UgzMsgm5kt1HmLr8M-p4AaABAg,@TheRandomDragon-df8gv,your poor mom 🤣,0,2025-05-14T18:40:05Z,False,0,
EnVab0wAtyQ,UgxEf61DD-nucXQu0VJ4AaABAg,@cinimatics,Your mom tried so hard lol,0,2025-05-12T17:57:14Z,False,0,
EnVab0wAtyQ,UgzJwySmwNBgESoTp_14AaABAg,@Mr.Cheese-Man,"I out loud (In a horrible British accent) said “loooo, I can’t believe you’ve done this… uve gon BLONDE” 😭",0,2025-05-12T00:34:26Z,False,0,
EnVab0wAtyQ,Ugz9wLTD7yjMCqqgKqp4AaABAg,@MarshmallowPizza,You should to draw like a character select screen with all these as options,0,2025-05-11T19:25:55Z,False,0,
EnVab0wAtyQ,UgxB-NC2Hx_S9qR1FwZ4AaABAg,@aleaterraza6206,Awww love  her for being supportive,0,2025-05-10T04:05:03Z,False,0,
EnVab0wAtyQ,Ugx9mHm_ch571SkeIPF4AaABAg,@Midnightberry-baker,I love how is saw your freind in the pic and she is pointing her head down while your a chad boy rock on 🤙,0,2025-05-09T00:03:39Z,False,0,
EnVab0wAtyQ,UgwJz5vUt2Uchjuu4-N4AaABAg,@Idk._123,"I wish My mom was like that, apreciate her pls🥲💕",0,2025-05-07T00:22:39Z,False,0,
EnVab0wAtyQ,Ugxv11ZBkhggqeP_wCt4AaABAg,@anikawillis6183,I love your mom. Genuinely trying,0,2025-05-06T13:10:55Z,False,0,
EnVab0wAtyQ,Ugw4Xsd8YiUGC0qRxfp4AaABAg,@ThumperBumper321,man that clothing reminds me of the lead singer of green day billie joe armstrong,0,2025-05-06T04:53:34Z,False,0,
EnVab0wAtyQ,UgyEtKlauJZwmyHcG414AaABAg,@catsarethecoolestanimal,I love your channel and content and in general  2000s era 😭😭,0,2025-05-04T20:21:04Z,False,0,
EnVab0wAtyQ,UgzhveGNwdWRCjy-QYN4AaABAg,@MurderousMuirdris61,i can recognise that red tie and black shirt from anywhere,0,2025-05-03T01:06:07Z,False,0,
EnVab0wAtyQ,UgwjpTRYy2M33Wpnk0Z4AaABAg,@l.j.1417,Just a typical dude from MTV.,0,2025-05-02T18:04:09Z,False,0,
EnVab0wAtyQ,UgxcxWCgGlVDfP9RE514AaABAg,@CaptianApe,😂😂 that's a big jump from emo boy to surfer dude.,0,2025-05-02T16:20:04Z,False,0,
EnVab0wAtyQ,UgxLvPWuGSmvl7eASB14AaABAg,@lilyaceofspades,Mum deserves to throttle you lol,0,2025-05-02T14:11:33Z,False,0,
EnVab0wAtyQ,Ugxv4CNwtMRtIER1B-V4AaABAg,@BLACKMAGICENTERTAlNMENT,boy is that prorev gerard 😭,0,2025-05-01T04:12:59Z,False,0,
EnVab0wAtyQ,Ugz3rfmWjJ8a0K5pzyd4AaABAg,@I_am_banana_man,o lew na última foto🫦,0,2025-04-30T16:37:38Z,False,0,
EnVab0wAtyQ,UgwoKYiyWeBjvO5yvfx4AaABAg,@XxkittyarixX,These are literally my favorite videos,0,2025-04-30T07:04:20Z,False,0,
EnVab0wAtyQ,UgzAv5N1Ewq2R6YH9nl4AaABAg,@MarkAlyx,Gotta apreciate the effort,0,2025-04-29T17:22:44Z,False,0,
EnVab0wAtyQ,UgyKSPjmF-0jxE6_Iip4AaABAg,@EelGood,tbh i would start to lose it too if i kept searching for interests of someone constantly changing style😅,0,2025-04-27T13:01:00Z,False,0,
EnVab0wAtyQ,UgyJGAr8IyPl9TVnPSZ4AaABAg,@NAVI-dw7xe,"Mom bouta choke him tf out, she's trying her best Damn it lew XD XD",0,2025-04-25T00:36:47Z,False,0,
EnVab0wAtyQ,Ugwhybp8z7o6Q7-LSS94AaABAg,@EeVe666,"That is literally me, but all in one week",0,2025-04-24T03:50:30Z,False,0,
EnVab0wAtyQ,UgzG-u9YNRB21WWEylx4AaABAg,@Cha0s4ndcray0ns,STOP UR FAZES ARE KILLING ME,0,2025-04-21T16:31:07Z,False,0,
EnVab0wAtyQ,Ugwmxka0yZEtkNOIiUB4AaABAg,@T4K4_UR_K1T,Sc3n3 4 lif33! X3,0,2025-04-20T20:30:16Z,False,0,
EnVab0wAtyQ,UgzDbk7UEYQkU4nUZDp4AaABAg,@408karolina,"When you were little, were you a girl?",0,2025-04-17T17:45:20Z,False,1,
EnVab0wAtyQ,UgzDbk7UEYQkU4nUZDp4AaABAg.AH17TcdZTg9AHJT2qFTkeq,@RaibaruDev-,"When you were little, did you give a damn about people’s gender?",0,2025-04-24T20:40:15Z,True,0,UgzDbk7UEYQkU4nUZDp4AaABAg
EnVab0wAtyQ,UgyQ7mlcQM-HqCA8Yjl4AaABAg,@Takapon218,Ok but the blonde era... so cute 😭,0,2025-04-16T02:10:09Z,False,0,
EnVab0wAtyQ,Ugxv1tXytDiJ3bIuAnJ4AaABAg,@LadyHamsterton,Emo boy looks like a lil Gerard Way lesbian. Amazing,0,2025-04-11T10:40:02Z,False,0,
EnVab0wAtyQ,UgyJIyEUMuBaDrwPoiR4AaABAg,@Ann0y3d_C4tofficial_alt,the black suit + red tie = helena by mcr,0,2025-04-11T06:22:01Z,False,0,
EnVab0wAtyQ,Ugy4j5lRKYcEY1UY99Z4AaABAg,@omgitzpaige2013,"also as someone who knew these aesthetics i want to say this was 2007, 2008, 2009, and 2010 specifically",0,2025-04-10T22:01:16Z,False,0,
EnVab0wAtyQ,Ugy5qB664kFoW38hkQx4AaABAg,@penny4you,Ngl the “pop punk surfer dude” phase was the best looking one by far,0,2025-04-09T23:12:06Z,False,0,
EnVab0wAtyQ,UgyUoPmo_XSfT296bh14AaABAg,@dorinav8472,какого оно пола вообще,0,2025-04-09T19:58:45Z,False,0,
EnVab0wAtyQ,UgynyYfq9JMcUxcKvex4AaABAg,@ocarinagirlandthestories648,"Aw, she’s trying her best 💛",1,2025-04-09T15:47:10Z,False,0,
EnVab0wAtyQ,UgwUEs0Vc2hRc387DrR4AaABAg,@andronikidoulakis3102,"Me every week with my ""favorite colors""",0,2025-04-07T22:34:11Z,False,0,
EnVab0wAtyQ,UgxY8rxbHF-fMj1zz2t4AaABAg,@SimplyThreeDaysGrace94,The emo hair and the black and red clothing reminded me of my husband Adam Gontier,0,2025-04-07T16:09:29Z,False,0,
EnVab0wAtyQ,UgwnyScUQPmeV0gZmfR4AaABAg,@nickknack7719,"see my family tried so hard to ban anything emo, so now it's still like half of my personality to this day",0,2025-04-06T22:30:17Z,False,0,
EnVab0wAtyQ,UgwVGx6EL9JHjlPHoyx4AaABAg,@mackaroni9792,Awww she was trying lol,0,2025-04-06T21:29:02Z,False,0,
EnVab0wAtyQ,UgzxeIeNdtzGK9VBZgF4AaABAg,@xd-mi4qk,"BRO ME TOO, yo el menos multifacetico",0,2025-04-06T21:07:13Z,False,0,
EnVab0wAtyQ,UgxdS4T3JkEvQKkTWuh4AaABAg,@leshawndinglenut-y8p,how many phases did this mf go through😭,0,2025-04-06T20:41:51Z,False,0,
EnVab0wAtyQ,Ugx8721hL2WOiN32cSB4AaABAg,@fujoshipeanut5074,The second picture 💀,0,2025-04-06T20:09:21Z,False,0,
EnVab0wAtyQ,UgyMnk5Whp5leCeWKIl4AaABAg,@amngstthestars,HAHAHAHA BEAUTIFUL,0,2025-04-06T02:33:18Z,False,0,
EnVab0wAtyQ,UgxCkYfPb33aDhOXY2t4AaABAg,@spoiledbabieuwu4980,GOD lmao this is me and all my wild styles,0,2025-04-06T02:26:50Z,False,0,
EnVab0wAtyQ,UgyfPOcKyUCO5PDhSGN4AaABAg,@W1ng3dD3m0n,"As someone who is currently a scene AND emo kid, this is relatable for evey time I switch styles lol (too many styles, send help.)",1,2025-04-05T09:52:27Z,False,0,
EnVab0wAtyQ,Ugx6FM4jsoC2yghXhY14AaABAg,@raniaaisyahsukarno7,Lol 😂😂,0,2025-04-05T03:32:23Z,False,0,
EnVab0wAtyQ,UgwHqKk1o3T10KeajFN4AaABAg,@tealram,she was doing her bestttttt,0,2025-04-05T00:35:52Z,False,0,
EnVab0wAtyQ,UgzmiBjkP6oM7KEV1bh4AaABAg,@violyncheshire,"Ah.. yess, trend pass by and mom confuse what she gonna give for us for chrismast 😂",0,2025-04-03T07:08:10Z,False,0,
EnVab0wAtyQ,UgxTtF9tI1tpI63PTCt4AaABAg,@gd4001,"me but its between cute, tomboy, and emo",1,2025-04-03T05:05:32Z,False,0,
EnVab0wAtyQ,Ugyrl9kQuZ12d78GOB54AaABAg,@KiraMarNekoAngelgacha,That is how some teenegers are 😊,1,2025-04-02T19:30:11Z,False,0,
EnVab0wAtyQ,UgzggHJW6gKw1x3i8Fh4AaABAg,@mc.rvmance,"i screamed ""GERARD WAY?!"" when i saw the first photo 💔",1,2025-04-02T19:02:03Z,False,0,
EnVab0wAtyQ,UgzGOl-3TdoufApmXEZ4AaABAg,@poopdescoop9309,I actually like the surfer dude look on you?😭,0,2025-04-02T13:59:55Z,False,0,
EnVab0wAtyQ,UgywXYJ5dyX1E8uPKU54AaABAg,@irisyeseniaceniceros2601,Emo boy!,0,2025-04-02T04:18:31Z,False,0,
EnVab0wAtyQ,Ugw9gh8foAxtccPCRhp4AaABAg,@PureBloodxTomBoy,Your poor mum 😂😭,0,2025-04-01T21:18:28Z,False,0,
EnVab0wAtyQ,UgxQL81u7Drw6sL10e94AaABAg,@Drewie_artzzz,*hes* a HUGE HERE ME OUT,2,2025-03-30T15:16:02Z,False,0,
EnVab0wAtyQ,UgzHqcv757Ki0Sz-YR94AaABAg,@Zixxyy-ss,why is his cheeks always so red😭,1,2025-03-28T16:40:35Z,False,0,
EnVab0wAtyQ,UgwrUw-D5GlXDriB0v14AaABAg,@Jayjay-p5n,Wait wait wait…. Is it a boy or girl,0,2025-03-28T15:58:42Z,False,0,
EnVab0wAtyQ,Ugyvfw6ks6LNgQMF5ZB4AaABAg,@Everest_Quinn,Why did u look like gerard way in the first one? 😂,1,2025-03-27T22:55:39Z,False,0,
EnVab0wAtyQ,UgwMinu-yPFfbDOy-QN4AaABAg,@pipedown_brainworm,teen Lewis is my spirit animal😂,1,2025-03-27T13:37:07Z,False,0,
EnVab0wAtyQ,UgwksdiD4O92rKP_lAx4AaABAg,@LaButterflywhisperer,Okay but he ate with the first outfit…,0,2025-03-26T20:39:19Z,False,0,
EnVab0wAtyQ,Ugydl4VQmv1Z6JOqNfh4AaABAg,@estellestar-,the first outfit is giving Gerard Way from Me Chemichal Romancae,0,2025-03-26T17:48:56Z,False,0,
EnVab0wAtyQ,UgwJgzppfIilrnTdVld4AaABAg,@BelladonnaDraws,"Just rotating through it everyday, What will I be tomorrow, who knows",0,2025-03-25T02:21:43Z,False,0,
EnVab0wAtyQ,UgyJ0AMdgZRPutbdLEZ4AaABAg,@FlareDog5,"I love that even in the ""proof"" photos you still pass as a man. At least that’s how I’m seeing it",0,2025-03-24T21:55:58Z,False,0,
EnVab0wAtyQ,Ugy7gGUoRulZf1XT0jR4AaABAg,@t0x1cfl13s,was that gerard way 😭,0,2025-03-21T16:26:26Z,False,0,
EnVab0wAtyQ,UgzZg5eINLiFDgW0iNN4AaABAg,@Authorannahunter,Omg this mom is kinda awesome lol,0,2025-03-20T17:59:46Z,False,0,
EnVab0wAtyQ,UgzWEkeFFwzdUyfLqA14AaABAg,@SillyGoober7783,You looked like Gerard way in the emo fit 😂,0,2025-03-20T01:58:19Z,False,0,
EnVab0wAtyQ,Ugyo41JLd_rTOHYkZHF4AaABAg,@user-wh8re4mu8e,OH EM GEE!! I never knew he started his transition YOUNGER?.😭,0,2025-03-18T09:02:51Z,False,1,
EnVab0wAtyQ,Ugyo41JLd_rTOHYkZHF4AaABAg.AFnwpag2rL8AGEdwPNGglu,@wallewonks,"I’m not sure he did, actually. From previous videos it seems like he only started realising he was trans around ~17? Guess he was naturally blessed with an androgynous type face lol",0,2025-03-29T03:16:29Z,True,0,Ugyo41JLd_rTOHYkZHF4AaABAg
EnVab0wAtyQ,UgwlFAcyZVYNGYC0R9t4AaABAg,@danielhaga8915,"Transgender, and emo that's a double whammy",0,2025-03-17T00:04:57Z,False,0,
EnVab0wAtyQ,UgyGSvGxzkrKrqMErTB4AaABAg,@CemeteryPsycho,Your poor mom tried lol,0,2025-03-16T22:59:11Z,False,0,
EnVab0wAtyQ,Ugw4xPUPxbRvN7xSmoV4AaABAg,@theguywhofoundwaldoo7939,I’ve been looking for that new era hat with the stars on it in the “scene kid” section forever if someone can point me in a direction,0,2025-03-16T00:12:29Z,False,0,
EnVab0wAtyQ,UgyNWtRP7Nc8YL_mAYd4AaABAg,@pxlen,I love seeing all your past pics,0,2025-03-15T23:27:03Z,False,0,
EnVab0wAtyQ,UgylUGthD2M_tsIJRyd4AaABAg,@nicoleolvera8670,Girl o boy🤨,0,2025-03-15T01:01:12Z,False,0,
EnVab0wAtyQ,UgzMH3FMi2C30MwNygZ4AaABAg,@BattleCatsQuestionMark,Hate,0,2025-03-14T18:51:50Z,False,0,
EnVab0wAtyQ,Ugz7HP_fgv322A3xF0l4AaABAg,@DuckWithDeviousIntent,The fact that she only bought one trendy chav shoe,2,2025-03-13T16:01:17Z,False,0,
EnVab0wAtyQ,Ugxp6x1xEv8Do6KdTU54AaABAg,@kyddkamikaze6698,Ah yes i remember the 20 diffferent emo fases of the moon,0,2025-03-11T15:58:13Z,False,0,
EnVab0wAtyQ,Ugzes7bEatXt84ovHtV4AaABAg,@nrreno,okay that fit is really cool tho,0,2025-03-11T15:01:01Z,False,0,
EnVab0wAtyQ,UgxDX5gxnpd_DKAb8cZ4AaABAg,@KennadiDoan,I love how he has evidence with pictures where do a bloody funeral got me dying what a great mom too your videos make me so happy😂❤,0,2025-03-11T05:02:06Z,False,0,
EnVab0wAtyQ,UgywzrIT9QZIlwOZpoR4AaABAg,@Amadeus_boxing,Out fit inspiration came from greenday,0,2025-03-10T21:30:37Z,False,0,
EnVab0wAtyQ,UgwyS93EyDu0ZhUfyFx4AaABAg,@anc13ntbird,i really like how you just constantly look twelve in the proof photos,0,2025-03-09T03:42:25Z,False,0,
EnVab0wAtyQ,UgyG17nN2vHzxXcrv7V4AaABAg,@XxPOPZZxX,GERARD WAY/BILLIE JOE IS THAT YOU?!,0,2025-03-08T04:09:30Z,False,0,
EnVab0wAtyQ,UgwNs6GDOe2MBLcOn6Z4AaABAg,@claudiamoya6908,Aww 🥰 mom always tried to make him happy ❤,0,2025-03-07T16:10:21Z,False,0,
EnVab0wAtyQ,Ugw8wu8x3hVsHA2kk854AaABAg,@bemfawkes3214,Your poor mom must have suffered whiplash on many occasions 😂😂😂😂,0,2025-03-07T09:59:22Z,False,0,
EnVab0wAtyQ,UgyKtJ6gfaXgrH_N6N94AaABAg,@EWa-c5z,Bro was every millenial💀,1,2025-03-06T20:05:37Z,False,0,
EnVab0wAtyQ,UgwyG_Bqm0GdS_F4CYZ4AaABAg,@sherriehardin4318,Saw one of your books at the book shop yesterday and I wanted it so bad 😭😭😭😭 I got so excited and kept saying Lou like your mom character does lol 😂 I will buy it once I get my cash up 😂,0,2025-03-06T17:23:22Z,False,0,
EnVab0wAtyQ,Ugy3tJhYWz3Ue2wwlrx4AaABAg,@amberdavieshamill4201,I fear young me would’ve simped hard for baby Lewis,0,2025-03-06T15:43:48Z,False,0,
EnVab0wAtyQ,Ugw2ptjrqj6eIjlJUbJ4AaABAg,@Angel-vb7bb,Poor mama 😂 she couldn’t keep up.,0,2025-03-06T00:57:48Z,False,0,
EnVab0wAtyQ,UgziM-os0Hn0Dr6adrB4AaABAg,@Angel-vb7bb,Pop punk surfer is my favorite look of urs,0,2025-03-06T00:57:23Z,False,0,
EnVab0wAtyQ,UgyTTg_w7-ZLROAP29F4AaABAg,@Nat3-s6d,El primero es shadow freddy de fnafhs 😨,0,2025-03-05T23:09:48Z,False,0,
EnVab0wAtyQ,UgysDVB3y8u2Z1HF9Ht4AaABAg,@dutagameindonesia6678,That's so Billi Joe😂,1,2025-03-05T04:47:00Z,False,1,
EnVab0wAtyQ,UgysDVB3y8u2Z1HF9Ht4AaABAg.AFH0DJ6lblSAFMKFnbrZfd,@FiddyThousan,I was boutta say that,0,2025-03-07T06:18:18Z,True,0,UgysDVB3y8u2Z1HF9Ht4AaABAg
EnVab0wAtyQ,UgzGQLr4ij9eS2nBRMh4AaABAg,@coconutcowboy92,Wore that to a school dance once lol,0,2025-03-03T05:10:00Z,False,0,
EnVab0wAtyQ,UgzNhOwVGM--8IpyXHt4AaABAg,@Gooberyapalot600,Bro looks like Billie Joe Armstrong in the first one lol,1,2025-03-03T00:48:16Z,False,3,
EnVab0wAtyQ,UgzNhOwVGM--8IpyXHt4AaABAg.AFBRJ-anDkzAFMKH7Pm-8i,@FiddyThousan,Who?,0,2025-03-07T06:18:29Z,True,0,UgzNhOwVGM--8IpyXHt4AaABAg
EnVab0wAtyQ,UgzNhOwVGM--8IpyXHt4AaABAg.AFBRJ-anDkzAFN3XS5hoQ1,@Gooberyapalot600,Green Day’s singer,0,2025-03-07T13:11:24Z,True,0,UgzNhOwVGM--8IpyXHt4AaABAg
EnVab0wAtyQ,UgzNhOwVGM--8IpyXHt4AaABAg.AFBRJ-anDkzAFOi1LnuCwI,@FiddyThousan,@@Gooberyapalot600  i mean like… cuz my pfp,0,2025-03-08T04:33:16Z,True,0,UgzNhOwVGM--8IpyXHt4AaABAg
EnVab0wAtyQ,UgyJ-3dNv1PzYhULJFV4AaABAg,@natb5602,Nice video I love the pictures you show us and I was friends with a trans person in grade 6 and now I am in grade 7 I’m home schooled,0,2025-03-02T05:10:58Z,False,0,
EnVab0wAtyQ,Ugx7wC3BDFURMMHXtDt4AaABAg,@conejadelhorror0806,Pobre de su mamá ella tratando de comprarle algo y el cambiando de estilo cada semana,0,2025-03-02T03:47:24Z,False,0,
EnVab0wAtyQ,UgyL6ssSk3rPRqsrldV4AaABAg,@dariammj2184,Bless your mom,0,2025-03-02T00:28:39Z,False,0,
EnVab0wAtyQ,Ugzdkf6SVFyTwQXJgcx4AaABAg,@aimeucuzinho,"""YA CHEEKY MARE""",0,2025-03-01T00:03:49Z,False,0,
EnVab0wAtyQ,Ugyxjfn1ZG6W03Bx3WF4AaABAg,@Tanaka1168,I've just imprinted on my parents that I'm a nerdy anime gal since I was a 12 yo. I'm a metal head now at 24 and they still give me hatsune miku birthday cakes every year.,0,2025-02-27T22:57:08Z,False,0,
EnVab0wAtyQ,UgwdUsVnUYmcqlQXwgd4AaABAg,@Mujeu,duuuuuur XD,0,2025-02-27T19:12:19Z,False,0,
EnVab0wAtyQ,Ugzywt5l4zJ7Z1GobQF4AaABAg,@meowzzerz-za,the billie joe armstrong fit 😭,1,2025-02-27T00:27:55Z,False,0,
EnVab0wAtyQ,UgzBUuz0h6XDer0TdVR4AaABAg,@OGpotnoodle,No bro American idiot era billie joe armstrong,0,2025-02-26T21:26:40Z,False,0,
EnVab0wAtyQ,UgxtM0gqxVw4BPNoQuZ4AaABAg,@thatgalsalem,i love the video evidence every time it never fails to make me lose it,2,2025-02-26T05:12:49Z,False,0,
EnVab0wAtyQ,UgzNKlusHa78k67PHpp4AaABAg,@caidalee1994,"“With sticker on”
Say what you will, but Ma knew what was up",0,2025-02-26T02:59:12Z,False,0,
EnVab0wAtyQ,UgzCkNKO8aPbEU7NrQh4AaABAg,@madhavjnair6462,"And here I am, thinking ' his expressions are on POINT!' and then I remember Baby Lew and Lewis are the same person💀",29,2025-02-25T13:17:13Z,False,0,
EnVab0wAtyQ,UgypAApDUgGFwTY3WSB4AaABAg,@alpaga4820,"""Drunkcore"" lmao 😂",7,2025-02-25T12:49:04Z,False,1,
EnVab0wAtyQ,UgypAApDUgGFwTY3WSB4AaABAg.AEyH1-w7QFaAHJTFwkr6Sm,@RaibaruDev-,"Crunk core, man 😂",0,2025-04-24T20:42:02Z,True,0,UgypAApDUgGFwTY3WSB4AaABAg
EnVab0wAtyQ,UgzPEHeX8Wmww9Cft2x4AaABAg,@nyxleine8673,honestly this is so sweet!!,1,2025-02-24T20:01:13Z,False,0,
EnVab0wAtyQ,UgwEi9WI4LRN7g4vsi14AaABAg,@liftedlegend710,Lets be real a emo boy is probably close enough to being a girl for your folks to be comfortable with,0,2025-02-24T18:55:36Z,False,0,
EnVab0wAtyQ,UgyUsbDu4EdibF2ASM94AaABAg,@Yep6803,I'm your mum,0,2025-02-24T17:48:26Z,False,0,
EnVab0wAtyQ,UgwRN-qFu6CWatGo0dB4AaABAg,@strays24,What dj song name? Chavboy innitts😂??,0,2025-02-24T14:38:40Z,False,0,
EnVab0wAtyQ,Ugw-RrO_K6mKLfQIucZ4AaABAg,@YOUREALLSIRUP,"the shirt saying ""fcuk"" is iconic what😨",0,2025-02-24T11:47:32Z,False,0,
EnVab0wAtyQ,Ugxk2X3V3sg76M4Raw54AaABAg,@Kortinarius-Archerus,This is so sweet oh my God,1,2025-02-24T11:37:57Z,False,0,
EnVab0wAtyQ,UgzgwIIqAN1L-zjGLN94AaABAg,@Hardwork0Z,Man i can not wait in afew years until being a chav just isnt cool and something you can get picked on for 😭😭,0,2025-02-24T03:13:31Z,False,0,
EnVab0wAtyQ,UgyrTf2iIp8kN_2fw7l4AaABAg,@sparklingautism,we really struggled with finding ourself in a world where media was booming..,0,2025-02-23T00:59:33Z,False,0,
